HPI,CCI_Lead3,CCI_Lead6,CCI_Lead9,CCI_Lead12,CCI_Lag3,CCI_Lag6,CCI_Lag9,CCI_Lag12,Creditloan,FCFI,HouseSt,HousePer,Unem,Newsales
2.231947567,0.987940631,1.085343228,1.116883117,1.081632653,0.943413729,0.580705009,0.511131725,0.736549165,3.012218614,1.25258036,0.718066743,0.652873563,0.84375,0.681761006
2.236351503,0.989795918,1.067717996,1.070500928,1.082560297,0.785714286,0.572356215,0.551020408,0.708719852,3.014980094,1.2542023,0.69735328,0.613218391,0.84375,0.671698113
2.239058839,1.025974026,1.048237477,1.078849722,1.087198516,0.79406308,0.567717996,0.752319109,0.723562152,3.032789901,1.254644648,0.67721519,0.636781609,0.8125,0.685534591
2.242044531,0.995361781,0.987940631,1.085343228,1.116883117,0.580705009,0.511131725,0.736549165,0.720779221,3.049174694,1.252138012,0.673762946,0.61954023,0.859375,0.681761006
2.243493385,0.995361781,0.989795918,1.067717996,1.070500928,0.572356215,0.551020408,0.708719852,0.70593692,3.073867506,1.244323208,0.641542002,0.614367816,0.890625,0.664150943
2.241114952,0.949907236,1.025974026,1.048237477,1.078849722,0.567717996,0.752319109,0.723562152,0.676252319,3.0843925,1.239752285,0.638665132,0.56091954,0.921875,0.623899371
2.236711428,0.943413729,0.995361781,0.987940631,1.085343228,0.511131725,0.736549165,0.720779221,0.557513915,3.089345096,1.242701268,0.583429229,0.531609195,0.921875,0.58490566
2.233189483,0.785714286,0.995361781,0.989795918,1.067717996,0.551020408,0.708719852,0.70593692,0.488868275,3.100107523,1.216750221,0.658803222,0.540804598,0.96875,0.620125786
2.233073292,0.79406308,0.949907236,1.025974026,1.048237477,0.752319109,0.723562152,0.676252319,0.487012987,3.13029565,1.205838986,0.557537399,0.494827586,0.984375,0.583647799
2.234167414,0.580705009,0.943413729,0.995361781,0.987940631,0.736549165,0.720779221,0.557513915,0.46567718,3.086065085,1.184901209,0.459148446,0.451724138,1,0.504402516
2.234455983,0.572356215,0.785714286,0.995361781,0.989795918,0.708719852,0.70593692,0.488868275,0.43877551,3.057442615,1.163668534,0.555235903,0.490229885,1.03125,0.606289308
2.235490481,0.567717996,0.79406308,0.949907236,1.025974026,0.723562152,0.676252319,0.487012987,0.524118738,3.046060768,1.148923621,0.529919448,0.523563218,1.0625,0.637735849
2.236013476,0.511131725,0.580705009,0.943413729,0.995361781,0.720779221,0.557513915,0.46567718,0.603896104,3.045971688,1.129755234,0.575949367,0.526436782,1.046875,0.638993711
2.23745077,0.551020408,0.572356215,0.785714286,0.995361781,0.70593692,0.488868275,0.43877551,0.666975881,3.04389437,1.106900619,0.573072497,0.56954023,1.078125,0.650314465
2.237128482,0.752319109,0.567717996,0.79406308,0.949907236,0.676252319,0.487012987,0.524118738,0.673469388,3.04263958,1.095694485,0.596087457,0.554022989,1.078125,0.649056604
2.236488397,0.736549165,0.511131725,0.580705009,0.943413729,0.557513915,0.46567718,0.603896104,0.567717996,3.035513258,1.083161309,0.611622555,0.559195402,1.0625,0.642767296
2.234968932,0.708719852,0.551020408,0.572356215,0.785714286,0.488868275,0.43877551,0.666975881,0.547309833,3.045735888,1.069595989,0.603567319,0.542528736,1.078125,0.66163522
2.236051433,0.723562152,0.752319109,0.567717996,0.79406308,0.487012987,0.524118738,0.673469388,0.531539889,3.047173319,1.055735771,0.584004603,0.559770115,1.078125,0.612578616
2.242577099,0.720779221,0.736549165,0.511131725,0.580705009,0.46567718,0.603896104,0.567717996,0.506493506,3.035595503,1.040253613,0.620828539,0.56954023,1.09375,0.659119497
2.250781233,0.70593692,0.708719852,0.551020408,0.572356215,0.43877551,0.666975881,0.547309833,0.608534323,3.0420325,1.024624005,0.634637514,0.565517241,1.09375,0.72327044
2.257378785,0.676252319,0.723562152,0.752319109,0.567717996,0.524118738,0.673469388,0.531539889,0.724489796,3.096843193,0.999115305,0.620828539,0.609770115,1.140625,0.701886792
2.264622437,0.557513915,0.720779221,0.736549165,0.511131725,0.603896104,0.567717996,0.506493506,0.711502783,3.059856243,1.016514303,0.667433832,0.618965517,1.140625,0.850314465
2.272091089,0.488868275,0.70593692,0.708719852,0.551020408,0.666975881,0.547309833,0.608534323,0.635435993,3.029227613,0.948982601,0.719217491,0.65862069,1.15625,0.803773585
2.274278847,0.487012987,0.676252319,0.723562152,0.752319109,0.673469388,0.531539889,0.724489796,0.586270872,3.012441238,0.932468298,0.746260069,0.62183908,1.15625,0.696855346
2.270773573,0.46567718,0.557513915,0.720779221,0.736549165,0.567717996,0.506493506,0.711502783,0.627087199,3.006996804,0.913742259,0.632336018,0.605747126,1.15625,0.686792453
2.266766433,0.43877551,0.488868275,0.70593692,0.708719852,0.547309833,0.608534323,0.635435993,0.574211503,3.004390777,0.898112651,0.698504028,0.606896552,1.1875,0.696855346
2.262585514,0.524118738,0.487012987,0.676252319,0.723562152,0.531539889,0.724489796,0.586270872,0.543599258,3.008564399,0.885579475,0.658803222,0.607471264,1.21875,0.749685535
2.265005818,0.603896104,0.46567718,0.557513915,0.720779221,0.506493506,0.711502783,0.627087199,0.549165121,3.010903451,0.864199351,0.655350978,0.625862069,1.203125,0.788679245
2.272220017,0.666975881,0.43877551,0.488868275,0.70593692,0.608534323,0.635435993,0.574211503,0.550092764,3.035341629,0.846210557,0.705408516,0.617816092,1.1875,0.8
2.277570591,0.673469388,0.524118738,0.487012987,0.676252319,0.724489796,0.586270872,0.543599258,0.591836735,3.045020363,0.827337069,0.682393556,0.640229885,1.1875,0.817610063
2.282226619,0.567717996,0.603896104,0.46567718,0.557513915,0.711502783,0.627087199,0.549165121,0.56122449,3.040604676,0.813034503,0.715765247,0.650574713,1.140625,0.781132075
2.287404197,0.547309833,0.666975881,0.43877551,0.488868275,0.635435993,0.574211503,0.550092764,0.666975881,3.059824916,0.798142141,0.698504028,0.642528736,1.15625,0.772327044
2.284647804,0.531539889,0.673469388,0.524118738,0.487012987,0.586270872,0.543599258,0.591836735,0.74025974,3.131730954,0.793866116,0.70598389,0.675862069,1.15625,0.817610063
2.277356317,0.506493506,0.567717996,0.603896104,0.46567718,0.627087199,0.549165121,0.56122449,0.766233766,3.100003824,0.792686523,0.696202532,0.676436782,1.140625,0.749685535
2.275034282,0.608534323,0.547309833,0.666975881,0.43877551,0.574211503,0.550092764,0.666975881,0.741187384,3.082116594,0.781922737,0.696202532,0.659770115,1.109375,0.759748428
2.277511431,0.724489796,0.531539889,0.673469388,0.524118738,0.543599258,0.591836735,0.74025974,0.804267161,3.065255112,0.769979357,0.623130035,0.606896552,1.09375,0.757232704
2.281575474,0.711502783,0.506493506,0.567717996,0.603896104,0.549165121,0.56122449,0.766233766,0.854359926,3.089175935,0.763344146,0.723820483,0.634482759,1.109375,0.881761006
2.286790666,0.635435993,0.608534323,0.547309833,0.666975881,0.550092764,0.666975881,0.741187384,0.824675325,3.086747614,0.754792097,0.724971231,0.63908046,1.109375,0.787421384
2.289495368,0.586270872,0.724489796,0.531539889,0.673469388,0.591836735,0.74025974,0.804267161,0.858070501,3.10854206,0.746682395,0.736478711,0.649425287,1.09375,0.821383648
2.290830671,0.627087199,0.711502783,0.506493506,0.567717996,0.56122449,0.766233766,0.854359926,0.846938776,3.128746129,0.746092598,0.721518987,0.674712644,1.078125,0.823899371
2.293836523,0.574211503,0.635435993,0.608534323,0.547309833,0.666975881,0.741187384,0.824675325,0.838589981,3.165687856,0.735771159,0.747986191,0.706896552,1.0625,0.811320755
2.295467727,0.543599258,0.586270872,0.724489796,0.531539889,0.74025974,0.804267161,0.858070501,0.830241187,3.19969526,0.73223238,0.772727273,0.718965517,1.046875,0.913207547
2.296340262,0.549165121,0.627087199,0.711502783,0.506493506,0.766233766,0.854359926,0.846938776,0.826530612,3.225265278,0.733264524,0.800920598,0.739655172,1.0625,0.885534591
2.299525274,0.550092764,0.574211503,0.635435993,0.608534323,0.741187384,0.824675325,0.838589981,0.93135436,3.266113804,0.722353288,0.791714614,0.779885057,1.03125,0.967295597
2.30327088,0.591836735,0.543599258,0.586270872,0.724489796,0.804267161,0.858070501,0.830241187,0.959183673,3.364872938,0.721321144,0.882048331,0.839655172,1.015625,1.021383648
2.306657066,0.56122449,0.549165121,0.627087199,0.711502783,0.854359926,0.846938776,0.826530612,0.940630798,3.339277441,0.719994102,0.731875719,0.798850575,1.03125,0.778616352
2.310990114,0.666975881,0.550092764,0.574211503,0.635435993,0.824675325,0.838589981,0.93135436,0.922077922,3.330599547,0.718372162,0.769275029,0.729310345,1.03125,0.862893082
2.316982081,0.74025974,0.591836735,0.543599258,0.586270872,0.858070501,0.830241187,0.959183673,0.929499072,3.356166186,0.726629313,0.899884925,0.771264368,1.015625,0.939622642
2.324735801,0.766233766,0.56122449,0.549165121,0.627087199,0.846938776,0.826530612,0.940630798,0.970315399,3.394679229,0.738277794,0.8429229,0.8,1,0.870440252
2.332966735,0.741187384,0.666975881,0.550092764,0.574211503,0.838589981,0.93135436,0.922077922,0.94619666,3.437068163,0.751990563,0.878020713,0.802298851,0.953125,0.86918239
2.339352761,0.804267161,0.74025974,0.591836735,0.543599258,0.830241187,0.959183673,0.929499072,0.87755102,3.487940769,0.772338543,0.810701956,0.779885057,0.953125,0.781132075
2.344213945,0.854359926,0.766233766,0.56122449,0.549165121,0.826530612,0.940630798,0.970315399,0.940630798,3.512709257,0.789295193,0.827963176,0.767241379,0.953125,0.789937107
2.347436322,0.824675325,0.741187384,0.666975881,0.550092764,0.93135436,0.922077922,0.94619666,0.949907236,3.5859933,0.803007962,0.83429229,0.79137931,0.9375,0.825157233
2.349234075,0.858070501,0.804267161,0.74025974,0.591836735,0.959183673,0.929499072,0.87755102,0.902597403,3.645038216,0.820112061,0.848101266,0.811494253,0.921875,0.851572327
2.353355837,0.846938776,0.854359926,0.766233766,0.56122449,0.940630798,0.970315399,0.940630798,0.893320965,3.687049908,0.836921262,0.83429229,0.802873563,0.90625,0.899371069
2.358214229,0.838589981,0.824675325,0.741187384,0.666975881,0.922077922,0.94619666,0.949907236,0.942486085,3.743382062,0.854762607,0.869390104,0.770114943,0.875,0.812578616
2.362805419,0.830241187,0.858070501,0.804267161,0.74025974,0.929499072,0.87755102,0.902597403,0.920222635,3.877479521,0.880418756,0.83716916,0.802298851,0.859375,0.791194969
2.367544457,0.826530612,0.846938776,0.854359926,0.766233766,0.970315399,0.940630798,0.893320965,0.820037106,3.866801732,0.903715718,0.809551208,0.736781609,0.875,0.787421384
2.37122619,0.93135436,0.838589981,0.824675325,0.741187384,0.94619666,0.949907236,0.942486085,0.909090909,3.850615679,0.921557063,0.757192175,0.720689655,0.84375,0.703144654
2.370587368,0.959183673,0.830241187,0.858070501,0.804267161,0.87755102,0.902597403,0.920222635,0.912801484,3.890304191,0.934237688,0.718642117,0.704597701,0.84375,0.774842767
2.368190517,0.940630798,0.826530612,0.846938776,0.854359926,0.940630798,0.893320965,0.820037106,0.972170686,3.931340977,0.94072545,0.728998849,0.723563218,0.90625,0.781132075
2.367007884,0.922077922,0.93135436,0.838589981,0.824675325,0.949907236,0.942486085,0.909090909,0.960111317,3.980640178,0.941757594,0.756041427,0.73045977,0.875,0.847798742
2.36718113,0.929499072,0.959183673,0.830241187,0.858070501,0.902597403,0.920222635,0.912801484,0.928571429,4.036797703,0.936596874,0.737054085,0.75,0.875,0.911949686
2.371191674,0.970315399,0.940630798,0.826530612,0.846938776,0.893320965,0.820037106,0.972170686,0.99257885,4.067817737,0.93055146,0.840621404,0.77816092,0.890625,0.962264151
2.378411744,0.94619666,0.922077922,0.93135436,0.838589981,0.942486085,0.909090909,0.960111317,1.038961039,4.137160808,0.924800944,0.814729574,0.796551724,0.890625,0.881761006
2.38117515,0.87755102,0.929499072,0.959183673,0.830241187,0.920222635,0.912801484,0.928571429,1.037105751,4.213258086,0.922146859,0.787686997,0.816666667,0.875,0.852830189
2.384095439,0.940630798,0.970315399,0.940630798,0.826530612,0.820037106,0.972170686,0.99257885,0.995361781,4.240815317,0.917870835,0.787686997,0.804597701,0.859375,0.875471698
2.388146323,0.949907236,0.94619666,0.922077922,0.93135436,0.909090909,0.960111317,1.038961039,1.015769944,4.319156833,0.910793276,0.835443038,0.82183908,0.875,0.835220126
2.393073186,0.902597403,0.87755102,0.929499072,0.959183673,0.912801484,0.928571429,1.037105751,1.059369202,4.435620404,0.907107048,0.823360184,0.828735632,0.875,0.891823899
2.398807356,0.893320965,0.940630798,0.970315399,0.940630798,0.972170686,0.99257885,0.995361781,1.101113173,4.398351747,0.897080507,0.844073648,0.797126437,0.875,0.898113208
2.404592234,0.942486085,0.949907236,0.94619666,0.922077922,0.960111317,1.038961039,1.015769944,1.10296846,4.392622112,0.882925391,0.857882624,0.816091954,0.859375,0.967295597
2.411263568,0.920222635,0.902597403,0.87755102,0.929499072,0.928571429,1.037105751,1.059369202,1.099257885,4.413018694,0.878354468,0.819332566,0.825862069,0.859375,0.906918239
2.418947505,0.820037106,0.893320965,0.940630798,0.970315399,0.99257885,0.995361781,1.101113173,1.083487941,4.455334306,0.874225892,0.872266974,0.840804598,0.875,0.925786164
2.425218626,0.909090909,0.942486085,0.949907236,0.94619666,1.038961039,1.015769944,1.10296846,1.17903525,4.491974391,0.87289885,0.865362486,0.837356322,0.875,0.93836478
2.43212254,0.912801484,0.920222635,0.902597403,0.87755102,1.037105751,1.059369202,1.099257885,1.205009276,4.54353188,0.875110587,0.844073648,0.821264368,0.828125,0.906918239
2.437615052,0.972170686,0.820037106,0.893320965,0.940630798,0.995361781,1.101113173,1.083487941,1.1716141,4.587727816,0.877469773,0.846950518,0.833333333,0.859375,0.968553459
2.441135606,0.960111317,0.909090909,0.942486085,0.949907236,1.015769944,1.10296846,1.17903525,1.183673469,4.644190438,0.88130345,0.895857307,0.812068966,0.796875,1.038993711
2.444691282,0.928571429,0.912801484,0.920222635,0.902597403,1.059369202,1.099257885,1.205009276,1.207792208,4.669851662,0.883367738,0.84867664,0.8,0.8125,0.968553459
2.449384323,0.99257885,0.972170686,0.820037106,0.893320965,1.101113173,1.083487941,1.1716141,1.14471243,4.689841005,0.88130345,0.800920598,0.78045977,0.8125,0.905660377
2.453650157,1.038961039,0.960111317,0.909090909,0.942486085,1.10296846,1.17903525,1.183673469,1.188311688,4.734810487,0.880271306,0.856731876,0.811494253,0.84375,0.969811321
2.458755443,1.037105751,0.928571429,0.912801484,0.920222635,1.099257885,1.205009276,1.207792208,1.263450835,4.837042829,0.875847832,0.788262371,0.81091954,0.84375,1.012578616
2.464953921,0.995361781,0.99257885,0.972170686,0.820037106,1.083487941,1.1716141,1.14471243,1.190166976,4.800334282,0.874078443,0.779631761,0.794252874,0.828125,1.044025157
2.471522097,1.015769944,1.038961039,0.960111317,0.909090909,1.17903525,1.183673469,1.188311688,1.27458256,4.771588027,0.874963138,0.855005754,0.83045977,0.8125,1.00754717
2.47908857,1.059369202,1.037105751,0.928571429,0.912801484,1.205009276,1.207792208,1.263450835,1.241187384,4.762230566,0.87629018,0.838319908,0.825287356,0.8125,1.045283019
2.487334162,1.101113173,0.995361781,0.99257885,0.972170686,1.1716141,1.14471243,1.190166976,1.272727273,4.803992029,0.878796815,0.858457998,0.816666667,0.796875,0.935849057
2.492963162,1.10296846,1.015769944,1.038961039,0.960111317,1.183673469,1.188311688,1.27458256,1.264378479,4.824560278,0.882630492,0.829689298,0.812643678,0.765625,0.955974843
2.49720094,1.099257885,1.059369202,1.037105751,0.928571429,1.207792208,1.263450835,1.241187384,1.282003711,4.852837515,0.882335594,0.859608746,0.805747126,0.78125,0.997484277
2.502274603,1.083487941,1.101113173,0.995361781,0.99257885,1.14471243,1.190166976,1.272727273,1.272727273,4.877272693,0.880713654,0.826812428,0.827586207,0.765625,1.012578616
2.509340423,1.17903525,1.10296846,1.015769944,1.038961039,1.188311688,1.27458256,1.264378479,1.234693878,4.926772989,0.880418756,0.79976985,0.832758621,0.75,1.025157233
2.518002913,1.205009276,1.099257885,1.059369202,1.037105751,1.263450835,1.241187384,1.282003711,1.172541744,4.958272521,0.879239162,0.889528193,0.85862069,0.765625,1.056603774
2.528123968,1.1716141,1.083487941,1.101113173,0.995361781,1.190166976,1.272727273,1.272727273,1.106679035,4.987140093,0.875995282,0.87456847,0.861494253,0.734375,1.006289308
2.538984624,1.183673469,1.17903525,1.10296846,1.015769944,1.27458256,1.264378479,1.234693878,1.172541744,5.003412606,0.873488646,0.86881473,0.844252874,0.71875,1.086792453
2.54919744,1.207792208,1.205009276,1.099257885,1.059369202,1.241187384,1.282003711,1.172541744,1.175324675,5.103929077,0.874373341,0.901035673,0.836781609,0.734375,0.997484277
2.558874842,1.14471243,1.1716141,1.083487941,1.101113173,1.272727273,1.272727273,1.106679035,1.195732839,5.047851291,0.875405485,0.877445339,0.893678161,0.71875,1.096855346
2.571177145,1.188311688,1.183673469,1.17903525,1.10296846,1.264378479,1.234693878,1.172541744,1.234693878,5.017993777,0.871571808,0.890678941,0.946551724,0.71875,1.089308176
2.584595532,1.263450835,1.207792208,1.205009276,1.099257885,1.282003711,1.172541744,1.175324675,1.243042672,5.027523095,0.869212622,0.901611047,0.922413793,0.734375,1.051572327
2.598535028,1.190166976,1.14471243,1.1716141,1.083487941,1.272727273,1.106679035,1.195732839,1.256957328,5.130083316,0.865673843,0.886075949,0.88908046,0.671875,1.089308176
2.612290094,1.27458256,1.188311688,1.183673469,1.17903525,1.234693878,1.172541744,1.234693878,1.277365492,5.138673118,0.863314656,0.883774453,0.893103448,0.6875,1.11572327
2.625403517,1.241187384,1.263450835,1.207792208,1.205009276,1.172541744,1.175324675,1.243042672,1.289424861,5.193461787,0.860808021,0.944188723,0.89137931,0.703125,1.161006289
2.638671211,1.272727273,1.190166976,1.14471243,1.1716141,1.106679035,1.195732839,1.256957328,1.263450835,5.21737513,0.859186081,0.97698504,0.925287356,0.703125,1.101886792
2.651266142,1.264378479,1.27458256,1.188311688,1.183673469,1.172541744,1.234693878,1.277365492,1.261595547,5.274034708,0.856531996,0.928653625,0.950574713,0.703125,1.064150943
2.663656493,1.282003711,1.241187384,1.263450835,1.207792208,1.175324675,1.243042672,1.289424861,1.244897959,5.318665526,0.850486582,0.910241657,0.906321839,0.71875,1.086792453
2.677208322,1.272727273,1.272727273,1.190166976,1.14471243,1.195732839,1.256957328,1.263450835,1.210575139,5.348371991,0.835889118,0.986766398,0.987931034,0.703125,1.12327044
2.691669311,1.234693878,1.264378479,1.27458256,1.188311688,1.234693878,1.277365492,1.261595547,1.270871985,5.371546456,0.822618697,0.955120829,0.96091954,0.6875,1.251572327
2.706529767,1.172541744,1.282003711,1.241187384,1.263450835,1.243042672,1.289424861,1.244897959,1.314471243,5.472653224,0.814214096,1.031070196,1.001149425,0.6875,1.193710692
2.722608081,1.106679035,1.272727273,1.272727273,1.190166976,1.256957328,1.263450835,1.210575139,1.342300557,5.475148223,0.811707461,1.00575374,0.995402299,0.671875,1.100628931
2.737356038,1.172541744,1.234693878,1.264378479,1.27458256,1.277365492,1.261595547,1.270871985,1.306122449,5.468415014,0.804629903,0.960874568,0.988505747,0.6875,1.066666667
2.751133623,1.175324675,1.172541744,1.282003711,1.241187384,1.289424861,1.244897959,1.314471243,1.271799629,5.476931113,0.802565615,0.983889528,0.956896552,0.65625,1.085534591
2.765808792,1.195732839,1.106679035,1.272727273,1.272727273,1.263450835,1.210575139,1.342300557,1.277365492,5.501277364,0.79828959,0.893555811,0.91954023,0.671875,1.154716981
2.782234996,1.234693878,1.172541744,1.234693878,1.264378479,1.261595547,1.270871985,1.306122449,1.342300557,5.543535867,0.795635506,0.926927503,0.942528736,0.65625,1.116981132
2.800621244,1.243042672,1.175324675,1.172541744,1.282003711,1.244897959,1.314471243,1.271799629,1.291280148,5.58774103,0.796962548,0.897008055,0.97816092,0.671875,1.161006289
2.819423857,1.256957328,1.195732839,1.106679035,1.272727273,1.210575139,1.342300557,1.277365492,1.326530612,5.634053242,0.799469183,0.960299194,0.966666667,0.671875,1.132075472
2.838606109,1.277365492,1.234693878,1.172541744,1.234693878,1.270871985,1.306122449,1.342300557,1.306122449,5.711262425,0.803007962,0.948216341,0.960344828,0.65625,1.12327044
2.856133425,1.289424861,1.243042672,1.175324675,1.172541744,1.314471243,1.271799629,1.291280148,1.321892393,5.740815867,0.805219699,0.940736479,0.89137931,0.65625,1.038993711
2.870923676,1.263450835,1.256957328,1.195732839,1.106679035,1.342300557,1.277365492,1.326530612,1.25974026,5.769296401,0.812149808,0.925201381,0.947701149,0.640625,1.096855346
2.888051111,1.261595547,1.277365492,1.234693878,1.172541744,1.306122449,1.342300557,1.306122449,1.230055659,5.817009781,0.817900324,0.948216341,0.96091954,0.640625,1.085534591
2.916803861,1.244897959,1.289424861,1.243042672,1.175324675,1.271799629,1.291280148,1.321892393,1.192949907,5.899259273,0.827484518,0.98273878,0.967241379,0.625,1.098113208
2.941167276,1.210575139,1.263450835,1.256957328,1.195732839,1.277365492,1.326530612,1.25974026,1.073283859,5.892628548,0.836110292,0.941311853,0.992528736,0.625,1.098113208
2.956270375,1.270871985,1.261595547,1.277365492,1.234693878,1.342300557,1.306122449,1.230055659,1.012987013,5.882956345,0.848127396,0.999424626,0.972413793,0.640625,1.07672956
2.977606116,1.314471243,1.244897959,1.289424861,1.243042672,1.291280148,1.321892393,1.192949907,1.084415584,5.899802182,0.864567974,0.922899885,0.948850575,0.625,1.132075472
2.999032534,1.342300557,1.210575139,1.263450835,1.256957328,1.326530612,1.25974026,1.073283859,1.019480519,5.939449609,0.86950752,0.935558113,0.917816092,0.59375,1.057861635
3.020729499,1.306122449,1.270871985,1.261595547,1.277365492,1.306122449,1.230055659,1.012987013,1.076994434,5.987268511,0.87887054,0.906214039,0.886781609,0.625,1.077987421
3.040283596,1.271799629,1.314471243,1.244897959,1.289424861,1.321892393,1.192949907,1.084415584,1.10296846,6.0820869,0.885948098,0.897008055,0.903448276,0.625,0.997484277
3.057571023,1.277365492,1.342300557,1.210575139,1.263450835,1.25974026,1.073283859,1.019480519,1.078849722,6.149439607,0.892509584,0.841772152,0.886206897,0.625,1.11572327
3.074530589,1.342300557,1.306122449,1.270871985,1.261595547,1.230055659,1.012987013,1.076994434,1.057513915,6.264709864,0.898776172,0.886651323,0.891954023,0.640625,1.066666667
3.092492707,1.291280148,1.271799629,1.314471243,1.244897959,1.192949907,1.084415584,1.10296846,0.899814471,6.33004407,0.903052197,0.867088608,0.902298851,0.609375,1.147169811
3.114137783,1.326530612,1.277365492,1.342300557,1.210575139,1.073283859,1.019480519,1.078849722,0.791280148,6.40110905,0.909171336,0.891254315,0.906321839,0.609375,1.173584906
3.135827153,1.306122449,1.342300557,1.306122449,1.270871985,1.012987013,1.076994434,1.057513915,0.787569573,6.477719695,0.911972869,0.892405063,0.927586207,0.609375,1.106918239
3.156123242,1.321892393,1.291280148,1.271799629,1.314471243,1.084415584,1.10296846,0.899814471,0.87755102,6.611765666,0.909834857,0.881472957,0.886781609,0.609375,1.236477987
3.17659892,1.25974026,1.326530612,1.277365492,1.342300557,1.019480519,1.078849722,0.791280148,0.907235622,6.622805584,0.896122088,0.920598389,0.976436782,0.65625,1.177358491
3.198163044,1.230055659,1.306122449,1.342300557,1.306122449,1.076994434,1.057513915,0.787569573,0.881261596,6.633453034,0.872235329,0.934982739,0.951724138,0.65625,1.211320755
3.219803592,1.192949907,1.321892393,1.291280148,1.271799629,1.10296846,0.899814471,0.87755102,1.02690167,6.643879607,0.844662341,0.914844649,0.953448276,0.671875,1.181132075
3.238358135,1.073283859,1.25974026,1.326530612,1.277365492,1.078849722,0.791280148,0.907235622,1.006493506,6.705389373,0.821439104,0.948791715,0.957471264,0.6875,1.143396226
3.255091248,1.012987013,1.230055659,1.306122449,1.342300557,1.057513915,0.787569573,0.881261596,1.023191095,6.735611447,0.780079623,0.923475259,0.956896552,0.671875,1.113207547
3.271470384,1.084415584,1.192949907,1.321892393,1.291280148,0.899814471,0.87755102,1.02690167,0.986085343,6.77497394,0.754497198,0.941311853,0.934482759,0.703125,1.109433962
3.289755698,1.019480519,1.073283859,1.25974026,1.326530612,0.791280148,0.907235622,1.006493506,0.903525046,6.786312994,0.734960189,0.960874568,0.918390805,0.71875,1.106918239
3.307697199,1.076994434,1.012987013,1.230055659,1.306122449,0.787569573,0.881261596,1.023191095,0.876623377,6.85564061,0.70930404,0.901611047,0.92816092,0.765625,1.089308176
