HPI,CCI_Lead3,CCI_Lead6,CCI_Lead9,CCI_Lead12,CCI_Lag3,CCI_Lag6,CCI_Lag9,CCI_Lag12,Creditloan,FCFI,HouseSt,HousePer,Unem,Newsales
3.326279065,1.10296846,1.084415584,1.192949907,1.321892393,0.87755102,1.02690167,0.986085343,0.869202226,6.889275252,0.692273666,0.898734177,0.899425287,0.78125,1.072955975
3.344582832,1.078849722,1.019480519,1.073283859,1.25974026,0.907235622,1.006493506,0.903525046,0.738404453,6.958188264,0.66182542,0.886075949,0.9,0.828125,1.095597484
3.362362834,1.057513915,1.076994434,1.012987013,1.230055659,0.881261596,1.023191095,0.876623377,0.787569573,7.07436056,0.614862872,0.921749137,0.948850575,0.859375,1.162264151
3.383632602,0.899814471,1.10296846,1.084415584,1.192949907,1.02690167,0.986085343,0.869202226,0.748608534,7.183457035,0.590312592,0.902186421,0.965517241,0.890625,1.231446541
3.409899314,0.791280148,1.078849722,1.019480519,1.073283859,1.006493506,0.903525046,0.738404453,0.730983302,7.151760357,0.566278384,0.97698504,0.956896552,0.890625,1.106918239
3.436926904,0.787569573,1.057513915,1.076994434,1.012987013,1.023191095,0.876623377,0.787569573,0.601113173,7.139835486,0.543571218,1.052359033,1.027011494,0.890625,1.19245283
3.463266644,0.87755102,0.899814471,1.10296846,1.084415584,0.986085343,0.869202226,0.748608534,0.569573284,7.151900963,0.537525804,0.944764097,0.97183908,0.890625,1.161006289
3.48940848,0.907235622,0.791280148,1.078849722,1.019480519,0.903525046,0.738404453,0.730983302,0.751391466,7.198126754,0.528162784,0.915995397,0.959195402,0.921875,1.177358491
3.51712134,0.881261596,0.787569573,1.057513915,1.076994434,0.876623377,0.787569573,0.601113173,0.775510204,7.239067815,0.519831908,1.014959724,0.986206897,0.90625,1.230188679
3.544167202,1.02690167,0.87755102,0.899814471,1.10296846,0.869202226,0.748608534,0.569573284,0.77458256,7.281487391,0.517546446,0.987917146,1.010344828,0.90625,1.203773585
3.573913754,1.006493506,0.907235622,0.791280148,1.078849722,0.738404453,0.730983302,0.751391466,0.714285714,7.322218815,0.50678266,0.952243959,0.998850575,0.90625,1.202515723
3.601832116,1.023191095,0.881261596,0.787569573,1.057513915,0.787569573,0.601113173,0.775510204,0.757884972,7.392123363,0.497345916,0.939585731,0.974137931,0.890625,1.275471698
3.630432806,0.986085343,1.02690167,0.87755102,0.899814471,0.748608534,0.569573284,0.77458256,0.714285714,7.410453601,0.483338248,1.037974684,1.036206897,0.890625,1.313207547
3.661083322,0.903525046,1.006493506,0.907235622,0.791280148,0.730983302,0.751391466,0.714285714,0.757884972,7.444435563,0.473901504,0.948216341,1.033908046,0.890625,1.265408805
3.690958489,0.876623377,1.023191095,0.881261596,0.787569573,0.601113173,0.775510204,0.757884972,0.858070501,7.482700694,0.460778531,1.00863061,1.017816092,0.921875,1.288050314
3.718958765,0.869202226,0.986085343,1.02690167,0.87755102,0.569573284,0.77458256,0.714285714,0.850649351,7.582839277,0.444264229,1.0287687,1.089655172,0.9375,1.318238994
3.744341763,0.738404453,0.903525046,1.006493506,0.907235622,0.751391466,0.714285714,0.757884972,0.894248609,7.596833833,0.430404011,1.066168009,1.03908046,0.90625,1.256603774
3.767227124,0.787569573,0.876623377,1.023191095,0.881261596,0.775510204,0.757884972,0.858070501,0.82096475,7.564872156,0.417133589,0.937284235,1.065517241,0.921875,1.177358491
3.789967826,0.748608534,0.869202226,0.986085343,1.02690167,0.77458256,0.714285714,0.850649351,0.82096475,7.5528991,0.40843409,0.993095512,1.009770115,0.921875,1.256603774
3.811142175,0.730983302,0.738404453,0.903525046,1.006493506,0.714285714,0.757884972,0.894248609,0.86270872,7.610141152,0.400619286,0.945339471,1.036206897,0.9375,1.272955975
3.832055259,0.601113173,0.787569573,0.876623377,1.023191095,0.757884972,0.858070501,0.82096475,0.863636364,7.662852846,0.392657033,1.007479862,1.054597701,0.953125,1.355974843
3.853762145,0.569573284,0.748608534,0.869202226,0.986085343,0.714285714,0.850649351,0.82096475,0.953617811,7.677473506,0.378354468,1.074223245,1.077586207,0.984375,1.500628931
3.887146921,0.751391466,0.730983302,0.738404453,0.903525046,0.757884972,0.894248609,0.86270872,0.980519481,7.702622236,0.370392215,1.091484465,1.083333333,0.96875,1.46918239
3.923750407,0.775510204,0.601113173,0.787569573,0.876623377,0.858070501,0.82096475,0.863636364,0.915584416,7.780633784,0.363462106,1.054660529,1.129885057,0.953125,1.516981132
3.960777684,0.77458256,0.569573284,0.748608534,0.869202226,0.850649351,0.82096475,0.953617811,0.89703154,7.820794541,0.358301386,1.115650173,1.127011494,0.953125,1.422641509
3.994394691,0.714285714,0.751391466,0.730983302,0.738404453,0.894248609,0.86270872,0.980519481,0.861781076,7.858795621,0.355057505,1.131760644,1.156321839,0.9375,1.438993711
4.02976159,0.757884972,0.775510204,0.601113173,0.787569573,0.82096475,0.863636364,0.915584416,0.858998145,7.869365914,0.354025361,1.198504028,1.102298851,0.90625,1.374842767
4.067545076,0.714285714,0.77458256,0.569573284,0.748608534,0.82096475,0.953617811,0.89703154,0.952690167,7.985044511,0.349601887,1.183544304,1.141954023,0.890625,1.420125786
4.104649069,0.757884972,0.714285714,0.751391466,0.730983302,0.86270872,0.980519481,0.861781076,0.974953618,8.005522997,0.349896786,1.099539701,1.12183908,0.890625,1.465408805
4.142180367,0.858070501,0.757884972,0.775510204,0.601113173,0.863636364,0.915584416,0.858998145,0.968460111,7.952543304,0.344883515,1.062140391,1.129885057,0.875,1.457861635
4.179600326,0.850649351,0.714285714,0.77458256,0.569573284,0.953617811,0.89703154,0.952690167,0.955473098,7.960515127,0.339132999,1.149597238,1.187356322,0.90625,1.605031447
4.222647496,0.894248609,0.757884972,0.714285714,0.751391466,0.980519481,0.861781076,0.974953618,0.90445269,7.977720967,0.338100855,1.152474108,1.189655172,0.875,1.491823899
4.27900524,0.82096475,0.858070501,0.757884972,0.775510204,0.915584416,0.858998145,0.968460111,0.956400742,8.011173462,0.338395753,1.13981588,1.235632184,0.875,1.561006289
4.329095796,0.82096475,0.850649351,0.714285714,0.77458256,0.89703154,0.952690167,0.955473098,0.985157699,8.029119168,0.344883515,1.051783659,1.16091954,0.875,1.48427673
4.371884626,0.86270872,0.894248609,0.757884972,0.714285714,0.861781076,0.974953618,0.90445269,0.961038961,8.06681929,0.35756414,1.151898734,1.213793103,0.859375,1.368553459
4.407521388,0.863636364,0.82096475,0.858070501,0.757884972,0.858998145,0.968460111,0.956400742,0.978664193,8.142930579,0.363609555,1.164556962,1.181609195,0.84375,1.477987421
4.444454502,0.953617811,0.82096475,0.850649351,0.714285714,0.952690167,0.955473098,0.985157699,0.811688312,8.220246574,0.377174875,1.096087457,1.172988506,0.84375,1.527044025
4.484848559,0.980519481,0.86270872,0.894248609,0.757884972,0.974953618,0.90445269,0.961038961,0.790352505,8.283651815,0.388233559,1.192174914,1.205172414,0.859375,1.641509434
4.527959576,0.915584416,0.863636364,0.82096475,0.858070501,0.968460111,0.956400742,0.978664193,0.91187384,8.322171275,0.395753465,1.025316456,1.194827586,0.84375,1.483018868
4.570366918,0.89703154,0.953617811,0.82096475,0.850649351,0.955473098,0.985157699,0.811688312,0.962894249,8.430015086,0.409908582,1.174913694,1.196551724,0.84375,1.562264151
4.615400898,0.861781076,0.980519481,0.86270872,0.894248609,0.90445269,0.961038961,0.790352505,0.990723562,8.424211028,0.423031554,1.233601841,1.229310345,0.828125,1.513207547
4.660982161,0.858998145,0.915584416,0.863636364,0.82096475,0.956400742,0.978664193,0.91187384,0.952690167,8.392755998,0.436449425,1.269850403,1.214942529,0.84375,1.659119497
4.707653435,0.952690167,0.89703154,0.953617811,0.82096475,0.985157699,0.811688312,0.962894249,0.997217069,8.372509439,0.456502507,1.072497123,1.185057471,0.8125,1.670440252
4.755040998,0.974953618,0.861781076,0.980519481,0.86270872,0.961038961,0.790352505,0.990723562,1.018552876,8.423421307,0.469183132,1.1858458,1.235632184,0.8125,1.58490566
4.804732693,0.968460111,0.858998145,0.915584416,0.863636364,0.978664193,0.91187384,0.952690167,0.971243043,8.427312955,0.476703037,1.165132336,1.198275862,0.796875,1.617610063
4.84767778,0.955473098,0.952690167,0.89703154,0.953617811,0.811688312,0.962894249,0.997217069,0.980519481,8.476606233,0.488793866,1.189873418,1.251724138,0.78125,1.602515723
4.893309071,0.90445269,0.974953618,0.861781076,0.980519481,0.790352505,0.990723562,1.018552876,0.99257885,8.518348749,0.501474491,1.181818182,1.266091954,0.78125,1.747169811
4.942395655,0.956400742,0.968460111,0.858998145,0.915584416,0.91187384,0.952690167,0.971243043,0.929499072,8.619371486,0.515777057,1.205408516,1.275287356,0.765625,1.578616352
4.988354157,0.985157699,0.955473098,0.952690167,0.89703154,0.962894249,0.997217069,0.980519481,0.982374768,8.651256007,0.529194928,1.237629459,1.300574713,0.78125,1.564779874
5.026889875,0.961038961,0.90445269,0.974953618,0.861781076,0.990723562,1.018552876,0.99257885,0.974953618,8.665124234,0.543939841,1.188147296,1.247126437,0.78125,1.680503145
5.061327191,0.978664193,0.956400742,0.968460111,0.858998145,0.952690167,0.971243043,0.929499072,0.976808905,8.711429801,0.558094957,1.235327963,1.274712644,0.78125,1.527044025
5.090599918,0.811688312,0.985157699,0.955473098,0.952690167,0.997217069,0.980519481,0.982374768,1.020408163,8.811380579,0.572102625,1.147295742,1.218390805,0.765625,1.558490566
5.11661883,0.790352505,0.961038961,0.90445269,0.974953618,1.018552876,0.99257885,0.974953618,1.022263451,8.978987148,0.587879682,1.307825086,1.271264368,0.734375,1.47672956
5.13753952,0.91187384,0.978664193,0.956400742,0.968460111,0.971243043,0.929499072,0.976808905,1.031539889,8.905176029,0.603066942,1.219217491,1.23045977,0.75,1.334591195
5.153191262,0.962894249,0.811688312,0.985157699,0.955473098,0.980519481,0.982374768,1.020408163,1.003710575,8.892341715,0.622235329,1.132911392,1.217241379,0.734375,1.403773585
5.161477695,0.990723562,0.790352505,0.961038961,0.90445269,0.99257885,0.974953618,1.022263451,0.986085343,8.942190053,0.631377175,1.047756041,1.148275862,0.734375,1.412578616
5.171112521,0.952690167,0.91187384,0.978664193,0.956400742,0.929499072,0.976808905,1.031539889,1.006493506,8.987367805,0.643615453,1.117376295,1.094827586,0.71875,1.366037736
5.168160351,0.997217069,0.962894249,0.811688312,0.985157699,0.982374768,1.020408163,1.003710575,0.976808905,8.938640941,0.656590976,1.036823936,1.072988506,0.71875,1.350943396
5.157915542,1.018552876,0.990723562,0.790352505,0.961038961,0.974953618,1.022263451,0.986085343,1.038033395,8.989892763,0.666470068,0.999424626,1.013218391,0.734375,1.213836478
5.147231388,0.971243043,0.952690167,0.91187384,0.978664193,0.976808905,1.031539889,1.006493506,0.979591837,9.125586752,0.680477735,0.949367089,0.989655172,0.734375,1.301886792
5.1386359,0.980519481,0.997217069,0.962894249,0.811688312,1.020408163,1.003710575,0.976808905,0.923005566,9.173500999,0.681952226,0.989643268,0.951149425,0.703125,1.277987421
5.136576323,0.99257885,1.018552876,0.990723562,0.790352505,1.022263451,0.986085343,1.038033395,0.883116883,9.156268768,0.68475376,0.857882624,0.902298851,0.6875,1.183647799
5.137444476,0.929499072,0.971243043,0.952690167,0.91187384,1.031539889,1.006493506,0.979591837,0.814471243,9.219173817,0.691241522,0.903337169,0.882183908,0.703125,1.26163522
5.142203184,0.982374768,0.980519481,0.997217069,0.962894249,1.003710575,0.976808905,0.923005566,0.840445269,9.345754042,0.689324683,0.948791715,0.94137931,0.6875,1.255345912
5.156349838,0.974953618,0.99257885,1.018552876,0.990723562,0.986085343,1.038033395,0.883116883,0.815398887,9.346771665,0.691831318,0.810701956,0.934482759,0.71875,1.120754717
5.170507912,0.976808905,0.929499072,0.971243043,0.952690167,1.006493506,0.979591837,0.814471243,0.708719852,9.287359266,0.695812445,0.85155351,0.918390805,0.703125,1.041509434
5.180680864,1.020408163,0.982374768,0.980519481,0.997217069,0.976808905,0.923005566,0.840445269,0.611317254,9.283403218,0.698171631,0.86018412,0.917241379,0.6875,1.047798742
5.170448345,1.022263451,0.974953618,0.99257885,1.018552876,1.038033395,0.883116883,0.815398887,0.577922078,9.320366019,0.697286936,0.85730725,0.844827586,0.703125,1.11572327
5.150548609,1.031539889,0.976808905,0.929499072,0.971243043,0.979591837,0.814471243,0.708719852,0.530612245,9.388735134,0.693895606,0.8141542,0.858045977,0.6875,1.059119497
5.122960873,1.003710575,1.020408163,0.982374768,0.980519481,0.923005566,0.840445269,0.611317254,0.467532468,9.424539933,0.690356827,0.833141542,0.80862069,0.71875,0.997484277
5.089220397,0.986085343,1.022263451,0.974953618,0.99257885,0.883116883,0.815398887,0.577922078,0.481447124,9.506440965,0.691978767,0.779056387,0.782183908,0.734375,0.978616352
5.054935106,1.006493506,1.031539889,0.976808905,0.929499072,0.814471243,0.708719852,0.530612245,0.542671614,9.662889754,0.683426718,0.765247411,0.759195402,0.71875,0.879245283
5.017253708,0.976808905,1.003710575,1.020408163,0.982374768,0.840445269,0.611317254,0.467532468,0.569573284,9.723536325,0.668976703,0.680667434,0.724712644,0.734375,0.862893082
4.974404609,1.038033395,0.986085343,1.022263451,0.974953618,0.815398887,0.577922078,0.481447124,0.359925788,9.752749889,0.657180773,0.727272727,0.685057471,0.734375,0.914465409
4.930867633,0.979591837,1.006493506,1.031539889,0.976808905,0.708719852,0.530612245,0.542671614,0.416512059,9.827344768,0.635505751,0.68872267,0.703448276,0.734375,0.806289308
4.886946196,0.923005566,0.976808905,1.003710575,1.020408163,0.611317254,0.467532468,0.569573284,0.358070501,9.929872676,0.612651135,0.596662831,0.660344828,0.78125,0.778616352
4.83855603,0.883116883,1.038033395,0.986085343,1.022263451,0.577922078,0.481447124,0.359925788,0.371057514,9.971526567,0.581539369,0.623705409,0.628735632,0.78125,0.788679245
4.78130018,0.814471243,0.979591837,1.006493506,1.031539889,0.530612245,0.542671614,0.416512059,0.234693878,9.920556375,0.543055146,0.634637514,0.582758621,0.765625,0.74591195
4.726410729,0.840445269,0.923005566,0.976808905,1.003710575,0.467532468,0.569573284,0.358070501,0.249536178,9.901956619,0.50339133,0.578250863,0.555747126,0.796875,0.672955975
4.67335425,0.815398887,0.883116883,1.038033395,0.986085343,0.481447124,0.359925788,0.371057514,0.378478664,9.939476987,0.478767325,0.582853855,0.579310345,0.78125,0.674213836
4.629146554,0.708719852,0.814471243,0.979591837,1.006493506,0.542671614,0.416512059,0.234693878,0.508348794,9.957677553,0.45930404,0.559838895,0.57183908,0.84375,0.633962264
4.590962792,0.611317254,0.840445269,0.923005566,0.976808905,0.569573284,0.358070501,0.249536178,0.457328386,9.972718021,0.450751991,0.601841197,0.67816092,0.875,0.612578616
4.552011156,0.577922078,0.815398887,0.883116883,1.038033395,0.359925788,0.371057514,0.378478664,0.439703154,10.00626943,0.443674432,0.531070196,0.529310345,0.90625,0.6
4.510689023,0.530612245,0.708719852,0.814471243,0.979591837,0.416512059,0.234693878,0.508348794,0.505565863,10.07288485,0.444264229,0.48561565,0.493103448,0.953125,0.547169811
4.464776755,0.467532468,0.611317254,0.840445269,0.923005566,0.358070501,0.249536178,0.457328386,0.495361781,10.06172404,0.418165733,0.471806674,0.458045977,0.953125,0.544654088
4.414392041,0.481447124,0.577922078,0.815398887,0.883116883,0.371057514,0.378478664,0.439703154,0.451762523,10.04349807,0.401503981,0.447065593,0.422988506,1.015625,0.494339623
4.358561159,0.542671614,0.530612245,0.708719852,0.814471243,0.234693878,0.508348794,0.505565863,0.469387755,10.02901729,0.383220289,0.375143843,0.359770115,1.0625,0.489308176
4.302205852,0.569573284,0.467532468,0.611317254,0.840445269,0.249536178,0.457328386,0.495361781,0.497217069,10.06250442,0.360070776,0.322209436,0.318390805,1.140625,0.474213836
4.256756791,0.359925788,0.481447124,0.577922078,0.815398887,0.378478664,0.439703154,0.451762523,0.524118738,10.08078472,0.336478915,0.281933257,0.313218391,1.21875,0.422641509
4.219115846,0.416512059,0.542671614,0.530612245,0.708719852,0.508348794,0.505565863,0.469387755,0.430426716,9.933902957,0.321586553,0.334867664,0.320689655,1.296875,0.467924528
4.185067602,0.358070501,0.569573284,0.467532468,0.611317254,0.457328386,0.495361781,0.497217069,0.485157699,9.812516824,0.304777352,0.290563867,0.294827586,1.359375,0.426415094
4.154060508,0.371057514,0.359925788,0.481447124,0.577922078,0.439703154,0.451762523,0.524118738,0.535250464,9.783281882,0.292981421,0.275028769,0.299425287,1.40625,0.423899371
4.142500499,0.234693878,0.416512059,0.542671614,0.530612245,0.505565863,0.469387755,0.430426716,0.581632653,9.763080357,0.283987024,0.310701956,0.31954023,1.46875,0.472955975
4.146645502,0.249536178,0.358070501,0.569573284,0.467532468,0.495361781,0.497217069,0.485157699,0.503710575,9.697235061,0.272633441,0.336593786,0.345402299,1.484375,0.494339623
4.149907538,0.378478664,0.371057514,0.359925788,0.481447124,0.451762523,0.524118738,0.535250464,0.47309833,9.69897288,0.263933943,0.341772152,0.341954023,1.484375,0.516981132
4.153105202,0.508348794,0.234693878,0.416512059,0.542671614,0.469387755,0.430426716,0.581632653,0.493506494,9.740984231,0.255676792,0.33716916,0.354022989,1.5,0.525786164
4.157998588,0.457328386,0.249536178,0.358070501,0.569573284,0.497217069,0.485157699,0.503710575,0.450834879,9.720316384,0.249926275,0.336593786,0.35,1.53125,0.485534591
4.165540856,0.439703154,0.378478664,0.371057514,0.359925788,0.524118738,0.535250464,0.47309833,0.462894249,9.684473462,0.245060454,0.307249712,0.335057471,1.5625,0.498113208
4.171036974,0.505565863,0.508348794,0.234693878,0.416512059,0.430426716,0.581632653,0.493506494,0.536178108,9.637268209,0.235771159,0.338319908,0.358045977,1.546875,0.471698113
4.170261901,0.495361781,0.457328386,0.249536178,0.358070501,0.485157699,0.503710575,0.450834879,0.58812616,9.691246274,0.230757889,0.33429229,0.381609195,1.546875,0.442767296
4.166739175,0.451762523,0.439703154,0.378478664,0.371057514,0.535250464,0.47309833,0.462894249,0.601113173,9.642188113,0.230168092,0.353855006,0.365517241,1.515625,0.433962264
4.164078468,0.469387755,0.505565863,0.508348794,0.234693878,0.581632653,0.493506494,0.536178108,0.667903525,9.493886725,0.225007372,0.346950518,0.373563218,1.53125,0.422641509
4.158977945,0.497217069,0.495361781,0.457328386,0.249536178,0.503710575,0.450834879,0.58812616,0.591836735,9.459442313,0.221910941,0.36018412,0.394827586,1.546875,0.479245283
4.144914043,0.524118738,0.451762523,0.439703154,0.378478664,0.47309833,0.462894249,0.601113173,0.606679035,9.440198151,0.220878797,0.395281933,0.366091954,1.546875,0.53081761
4.12501913,0.430426716,0.469387755,0.505565863,0.508348794,0.493506494,0.536178108,0.667903525,0.572356215,9.415171726,0.220141551,0.335443038,0.33045977,1.5,0.352201258
4.094796065,0.485157699,0.497217069,0.495361781,0.457328386,0.450834879,0.58812616,0.591836735,0.53432282,9.406148334,0.214243586,0.30840046,0.337356322,1.46875,0.383647799
4.060038282,0.535250464,0.524118738,0.451762523,0.439703154,0.462894249,0.601113173,0.606679035,0.549165121,9.399774634,0.213211442,0.3141542,0.332758621,1.484375,0.355974843
4.030041334,0.581632653,0.430426716,0.469387755,0.505565863,0.536178108,0.667903525,0.572356215,0.412801484,9.484106608,0.206871129,0.344649022,0.333333333,1.484375,0.354716981
4.00466043,0.503710575,0.485157699,0.497217069,0.495361781,0.58812616,0.591836735,0.53432282,0.430426716,9.503642464,0.20333235,0.341772152,0.323563218,1.484375,0.398742138
3.989008194,0.47309833,0.535250464,0.524118738,0.451762523,0.601113173,0.606679035,0.549165121,0.379406308,9.517361806,0.202300206,0.312428078,0.320689655,1.484375,0.366037736
3.977549758,0.493506494,0.581632653,0.430426716,0.469387755,0.667903525,0.572356215,0.412801484,0.519480519,9.538740584,0.197729283,0.313578826,0.32183908,1.53125,0.361006289
3.967085374,0.450834879,0.503710575,0.485157699,0.497217069,0.591836735,0.53432282,0.430426716,0.601113173,10.05046054,0.19654969,0.310126582,0.363218391,1.46875,0.410062893
3.955955978,0.462894249,0.47309833,0.535250464,0.524118738,0.606679035,0.549165121,0.379406308,0.570500928,10.08015171,0.196107343,0.363636364,0.331034483,1.421875,0.386163522
3.939253914,0.536178108,0.493506494,0.581632653,0.430426716,0.572356215,0.412801484,0.519480519,0.66419295,10.00867824,0.194632852,0.298043728,0.311494253,1.40625,0.339622642
3.920088821,0.58812616,0.450834879,0.503710575,0.485157699,0.53432282,0.430426716,0.601113173,0.64471243,9.983841172,0.192863462,0.345224396,0.335057471,1.40625,0.377358491
3.900220774,0.601113173,0.462894249,0.47309833,0.535250464,0.549165121,0.379406308,0.570500928,0.63729128,10.00833585,0.191831318,0.318757192,0.333908046,1.421875,0.389937107
3.882920752,0.667903525,0.536178108,0.493506494,0.581632653,0.412801484,0.519480519,0.66419295,0.597402597,10.04066459,0.188587437,0.32278481,0.355172414,1.40625,0.383647799
3.871249549,0.591836735,0.58812616,0.450834879,0.503710575,0.430426716,0.601113173,0.64471243,0.581632653,10.07846978,0.185343556,0.349827388,0.365517241,1.421875,0.378616352
3.862699923,0.606679035,0.601113173,0.462894249,0.47309833,0.379406308,0.570500928,0.63729128,0.606679035,10.16933793,0.184311413,0.358457998,0.356896552,1.40625,0.372327044
3.853948161,0.572356215,0.667903525,0.536178108,0.493506494,0.519480519,0.66419295,0.597402597,0.56864564,10.22441427,0.179445591,0.336593786,0.37183908,1.40625,0.376100629
3.846289962,0.53432282,0.591836735,0.58812616,0.450834879,0.601113173,0.64471243,0.581632653,0.652133581,10.26847533,0.175759363,0.373993096,0.350574713,1.40625,0.382389937
3.841437664,0.549165121,0.606679035,0.601113173,0.462894249,0.570500928,0.63729128,0.606679035,0.678107607,10.26115376,0.173252728,0.350978136,0.385632184,1.375,0.397484277
3.840457962,0.412801484,0.572356215,0.667903525,0.536178108,0.66419295,0.597402597,0.56864564,0.663265306,10.34617776,0.170598643,0.409090909,0.405747126,1.34375,0.412578616
3.840678565,0.430426716,0.53432282,0.591836735,0.58812616,0.64471243,0.581632653,0.652133581,0.599257885,10.462688,0.169861398,0.399309551,0.400574713,1.328125,0.428930818
3.841316468,0.379406308,0.549165121,0.606679035,0.601113173,0.63729128,0.606679035,0.678107607,0.54174397,10.51152369,0.16617517,0.415995397,0.41091954,1.28125,0.421383648
3.845322416,0.519480519,0.412801484,0.572356215,0.667903525,0.597402597,0.56864564,0.663265306,0.630797774,10.44010926,0.164553229,0.410241657,0.421264368,1.296875,0.460377358
3.85905047,0.601113173,0.430426716,0.53432282,0.591836735,0.581632653,0.652133581,0.599257885,0.574211503,10.43594992,0.165437924,0.406789413,0.458045977,1.28125,0.445283019
3.879729642,0.570500928,0.379406308,0.549165121,0.606679035,0.606679035,0.678107607,0.54174397,0.640074212,10.4849144,0.162931289,0.433256617,0.429310345,1.28125,0.445283019
3.901491974,0.66419295,0.519480519,0.412801484,0.572356215,0.56864564,0.663265306,0.630797774,0.689239332,10.5649604,0.161899145,0.407364787,0.463793103,1.28125,0.465408805
3.920243258,0.64471243,0.601113173,0.430426716,0.53432282,0.652133581,0.599257885,0.574211503,0.761595547,10.62737304,0.161604247,0.435558113,0.454022989,1.28125,0.452830189
3.93895374,0.63729128,0.570500928,0.379406308,0.549165121,0.678107607,0.54174397,0.640074212,0.751391466,10.65266507,0.158950162,0.425776755,0.482758621,1.28125,0.464150943
3.958929741,0.597402597,0.66419295,0.519480519,0.412801484,0.663265306,0.630797774,0.689239332,0.758812616,10.80790468,0.157328222,0.433831991,0.47816092,1.265625,0.471698113
3.985221314,0.581632653,0.64471243,0.601113173,0.430426716,0.599257885,0.574211503,0.761595547,0.743970315,10.85554807,0.157033324,0.487341772,0.529310345,1.21875,0.48427673
4.016621367,0.606679035,0.63729128,0.570500928,0.379406308,0.54174397,0.640074212,0.751391466,0.6716141,10.90018637,0.154674137,0.526467204,0.514367816,1.21875,0.450314465
4.045936004,0.56864564,0.597402597,0.66419295,0.519480519,0.630797774,0.689239332,0.758812616,0.653061224,10.97707402,0.153347095,0.479286536,0.534482759,1.21875,0.493081761
4.074294782,0.652133581,0.581632653,0.64471243,0.601113173,0.574211503,0.761595547,0.743970315,0.718923933,11.09847876,0.150987909,0.561565017,0.53908046,1.234375,0.501886792
4.110384855,0.678107607,0.606679035,0.63729128,0.570500928,0.640074212,0.751391466,0.6716141,0.736549165,11.1558752,0.149660867,0.515535098,0.544252874,1.234375,0.569811321
